City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Categoryid
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,BCBG Max Azria,43.77696607091188,-79.34701924857568,Boutique,4bf58dd8d48988d104951735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,GNC,43.77843789497575,-79.344162940979,Supplement Shop,5744ccdfe4b0c0459246b4cd
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Ardene,43.77688620262047,-79.34717998514216,Women's Store,4bf58dd8d48988d108951735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Gateway Newstand (Fairview),43.77837592341407,-79.34480667114258,Convenience Store,4d954b0ea243a5684a65b473
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Melanie Lyne,43.77782881646907,-79.34490825775056,Accessories Store,4bf58dd8d48988d102951735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Eddie Bauer,43.77759729390774,-79.34484225024492,Clothing Store,4bf58dd8d48988d103951735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Toys Toys Toys,43.7789120874428,-79.34456303829828,Toy / Game Store,4bf58dd8d48988d1f3941735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Nutrition House,43.777199954286885,-79.34474873969704,Health Food Store,50aa9e744b90af0d42d5de0e
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Bath & Body Works,43.778348810835624,-79.34386521577835,Distribution Center,52e81612bcbc57f1066b7a37
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Bentley,43.77824084141985,-79.34353859382264,Luggage Store,52f2ab2ebcbc57f1066b8b29
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Virgin Mobile,43.777767624066016,-79.34359360079512,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Aéropostale,43.77828083022019,-79.34342473513604,Clothing Store,4bf58dd8d48988d103951735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Peoples Jewellers,43.7780567,-79.3434308,Jewelry Store,4bf58dd8d48988d111951735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Grill It Up,43.77826768921672,-79.34330442089535,Food Court,4bf58dd8d48988d120951735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Mr Sub,43.77825560280745,-79.34325028086052,Sandwich Place,4bf58dd8d48988d1c5941735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Taco Bell,43.77861083632695,-79.34318593865498,Restaurant,4bf58dd8d48988d1c4941735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Tonyc Salon & Spa,43.778299876471415,-79.34318324796638,Spa,4bf58dd8d48988d1ed941735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Claire's,43.77816747173684,-79.34320305058577,Accessories Store,4bf58dd8d48988d102951735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Yoi,43.778244,-79.34301,Japanese Restaurant,4bf58dd8d48988d111941735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Fit For Life,43.77935234078756,-79.35056822110249,Fast Food Restaurant,4bf58dd8d48988d16e941735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Circle K,43.7754422,-79.3478394,Convenience Store,4d954b0ea243a5684a65b473
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Oriole Park,43.78081676843454,-79.35132725701995,Baseball Field,4bf58dd8d48988d1e8941735
Toronto,"Fairview, Henry Farm, Oriole",43.7785175,-79.3465557,Michel's Baguette,43.77432584600824,-79.34668494032192,Bakery,4bf58dd8d48988d16a941735
Toronto,"Northwood Park, York University",43.7679803,-79.48726190000002,MUSE Massage Spa,43.7656861872247,-79.4893183666046,Massage Studio,52f2ab2ebcbc57f1066b8b3c
Toronto,"Northwood Park, York University",43.7679803,-79.48726190000002,Carribean Heat,43.764155,-79.490227,Caribbean Restaurant,4bf58dd8d48988d144941735
Toronto,"Northwood Park, York University",43.7679803,-79.48726190000002,Tim Hortons,43.764289283166015,-79.48879033327103,Coffee Shop,4bf58dd8d48988d1e0931735
Toronto,"Northwood Park, York University",43.7679803,-79.48726190000002,Fox & Fiddle,43.76379461939549,-79.48849672002802,Bar,4bf58dd8d48988d116941735
Toronto,"Northwood Park, York University",43.7679803,-79.48726190000002,Bad Boy Furniture - North York,43.76431446505117,-79.4865882396698,Furniture / Home Store,4bf58dd8d48988d1f8941735
Toronto,"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,Aldwych Park,43.68490095564762,-79.34109075059628,Park,4bf58dd8d48988d163941735
Toronto,"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,The Path,43.68392344354094,-79.33500661843325,Park,4bf58dd8d48988d163941735
Toronto,"East Toronto, Broadview North (Old East York)",43.685347,-79.3381065,Sammon Convenience,43.68695102703702,-79.33500661843325,Convenience Store,4d954b0ea243a5684a65b473
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood,4f2a25ac4b909258e854f55f
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Roundhouse Park,43.64174513889102,-79.38427882922346,Park,4bf58dd8d48988d163941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,BeaverTails,43.639736,-79.380068,Dessert Shop,4bf58dd8d48988d1d0941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Lake Ontario,43.63894493157648,-79.37966465950012,Lake,4bf58dd8d48988d161941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue,4bf58dd8d48988d1f2931735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,iQ Food Co,43.642851,-79.382081,Salad Place,4bf58dd8d48988d1bd941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza,4bf58dd8d48988d164941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel,4bf58dd8d48988d1fa931735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop,4bf58dd8d48988d1f2941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Natrel Pond/Rink,43.6384313677662,-79.38252754335107,Skating Rink,4bf58dd8d48988d168941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket,52f2ab2ebcbc57f1066b8b46
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Evviva Restaurant,43.64157991761808,-79.38345644030795,Deli / Bodega,4bf58dd8d48988d146941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Harbour Square Park,43.63925269130776,-79.37839547902978,Park,4bf58dd8d48988d163941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Sharetea,43.640175967763966,-79.37960567018246,Bubble Tea Shop,52e81612bcbc57f1066b7a0c
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Lick It Gelato,43.63925633222479,-79.38464951914256,Ice Cream Shop,4bf58dd8d48988d1c9941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Ontario Square,43.63937829745867,-79.38209598496967,Plaza,4bf58dd8d48988d164941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel,4bf58dd8d48988d1fa931735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Taverna Mercatto,43.64262514139939,-79.38325673989138,Italian Restaurant,4bf58dd8d48988d110941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Aroma Espresso Bar,43.6423209103846,-79.38374932648954,Café,4bf58dd8d48988d16d941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Boxcar Social,43.63831906511549,-79.38246311921247,Café,4bf58dd8d48988d16d941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Miku,43.64137436,-79.37753063,Japanese Restaurant,4bf58dd8d48988d111941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,e11even,43.64242558687748,-79.38144094115985,New American Restaurant,4bf58dd8d48988d157941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,TELUS,43.64331243103257,-79.38099939294844,IT Services,52f2ab2ebcbc57f1066b8b36
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,The Power Plant,43.63827200397285,-79.38199390946676,Art Gallery,4bf58dd8d48988d1e2931735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,SOCO Kitchen+Bar,43.64303873929366,-79.38380850724118,Bistro,52e81612bcbc57f1066b79f1
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium,4bf58dd8d48988d18b941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Delta Toronto Club Lounge,43.64308454373067,-79.38388489051405,Roof Deck,4bf58dd8d48988d133951735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,PawsWay,43.63859915782706,-79.38499178154079,Event Space,4bf58dd8d48988d171941735
Toronto,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Ripley's Aquarium of Canada,43.642104321965796,-79.38625159146146,Aquarium,4fceea171983d5d06c3e9823
